hierarchy,name,description
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive prostaglandins and pyrazoles and pyrimidines and quinazolines > macitentan",macitentan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive prostaglandins and pyrazoles and pyrimidines and quinazolines > riociguat",riociguat,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridazines",antihypertensive pyridazines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridazines > levosimendan",levosimendan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridines",antihypertensive pyridines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridines > amlodipine",amlodipine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridines > nifedipine",nifedipine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridines > felodipine",felodipine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridines > amlodipine besilate",amlodipine besilate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive pyridines > amlodipine maleate",amlodipine maleate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive tetrazoles",antihypertensive tetrazoles,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > antihypertensive tetrazoles > valsartan",valsartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives",combination antihypertensives,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > amlodipine/hydrochlorothiazide/olmesartan",amlodipine/hydrochlorothiazide/olmesartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > amlodipine/hydrochlorothiazide/valsartan",amlodipine/hydrochlorothiazide/valsartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > amlodipine/olmesartan",amlodipine/olmesartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > hydrochlorothiazide/losartan",hydrochlorothiazide/losartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > hydrochlorothiazide/irbesartan",hydrochlorothiazide/irbesartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > hydrochlorothiazide/olmesartan",hydrochlorothiazide/olmesartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > hydrochlorothiazide/telmisartan",hydrochlorothiazide/telmisartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > amlodipine besilate/irbesartan",amlodipine besilate/irbesartan,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > indapamide/perindopril arginine",indapamide/perindopril arginine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > amlodipine/indapamide/perindopril arginine",amlodipine/indapamide/perindopril arginine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > amlodipine/perindopril arginine",amlodipine/perindopril arginine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > atorvastatin/acetylsalicylic acid/ramipril",atorvastatin/acetylsalicylic acid/ramipril,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > valsartan/sacubitrilo",valsartan/sacubitrilo,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antihypertensive drugs > combination antihypertensives > acetylsalicylic acid/ramipril/simvastatin",acetylsalicylic acid/ramipril/simvastatin,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media",radiopharmaceuticals and contrast media,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > diagnostic agents and radiopharmaceuticals",diagnostic agents and radiopharmaceuticals,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > diagnostic agents and radiopharmaceuticals > radium-223 dichloride",radium-223 dichloride,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > diagnostic agents and radiopharmaceuticals > radium-223 dichloride",radium-223 dichloride,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > fluorine-based medical imaging agents, media, and tracers","fluorine-based medical imaging agents, media, and tracers",
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > fluorine-based medical imaging agents, media, and tracers > fludarabine",fludarabine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > fluorine-based medical imaging agents, media, and tracers > fluorouracil",fluorouracil,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > radiopharmaceuticals and contrast media > fluorine-based medical imaging agents, media, and tracers > tft or trifluorothymidine or trifluridine",tft or trifluorothymidine or trifluridine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics",anthelmintics,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzimidazoles",anthelmintic benzimidazoles,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzimidazoles > oxfendazole",oxfendazole,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic from other constituents",anthelmintic from other constituents,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic from other constituents > albendazole",albendazole,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic amides",anthelmintic amides,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic amides > niclosamide",niclosamide,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzene derivatives",anthelmintic benzene derivatives,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzene derivatives > hexylresorcinol",hexylresorcinol,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzoates",anthelmintic benzoates,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzoates > methylparaben",methylparaben,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzoates > benzyl benzoate",benzyl benzoate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes",anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes > pyrantel",pyrantel,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes > piperonyl",piperonyl,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes > copper napthanate or copper naphthenate",copper napthanate or copper naphthenate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic benzodioxoles and butyrophenones and copper compounds and cyclohexanes and naphthalenes > pyrantel pamoate",pyrantel pamoate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic carbamates",anthelmintic carbamates,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic carbamates > mebendazole",mebendazole,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic carbamates > diethylcarbamazine",diethylcarbamazine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic chlorinated hydrocarbons",anthelmintic chlorinated hydrocarbons,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic chlorinated hydrocarbons > tetrachloroethylene",tetrachloroethylene,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic chlorinated hydrocarbons > lindane",lindane,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic guanidines",anthelmintic guanidines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic guanidines > febantel",febantel,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic isoquinolines",anthelmintic isoquinolines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic isoquinolines > praziquantel",praziquantel,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic macrolides",anthelmintic macrolides,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic macrolides > ivermectin",ivermectin,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic organophosphorus compounds",anthelmintic organophosphorus compounds,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic organophosphorus compounds > malathion topical antiparasitic",malathion topical antiparasitic,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic piperazines",anthelmintic piperazines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic piperazines > piperazine",piperazine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic quinolines",anthelmintic quinolines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic quinolines > oxamniquine",oxamniquine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic terpenes",anthelmintic terpenes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic terpenes > permethrin topical antiparasitic",permethrin topical antiparasitic,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic terpenes > flumethrin",flumethrin,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic thiazoles",anthelmintic thiazoles,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic thiazoles > thiabendazole or tiabendazole",thiabendazole or tiabendazole,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic thiazoles > nitazoxanide",nitazoxanide,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic thiocyanates",anthelmintic thiocyanates,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > anthelmintics > anthelmintic thiocyanates > isobornyl thiocyanoacetate",isobornyl thiocyanoacetate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > herbal drugs",herbal drugs,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > herbal drugs > combination herbs/alternative therapies",combination herbs/alternative therapies,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > herbal drugs > combination herbs/alternative therapies > soy flour/polyvidone",soy flour/polyvidone,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > herbal drugs > combination herbs/alternative therapies > psyllium hydrophilic mucilloid (plantago ovata)/senna glycosides or sennosides",psyllium hydrophilic mucilloid (plantago ovata)/senna glycosides or sennosides,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics",antiseptics,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic alkenes and amidines and amines and ammonia-based compounds",antiseptic alkenes and amidines and amines and ammonia-based compounds,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic alkenes and amidines and amines and ammonia-based compounds > povidone",povidone,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic alkenes and amidines and amines and ammonia-based compounds > povidone iodine",povidone iodine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic aldehydes",antiseptic aldehydes,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic aldehydes > glutaraldehyde",glutaraldehyde,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic borates and chlorine-based compounds and heavy metals and herbal preparations",antiseptic borates and chlorine-based compounds and heavy metals and herbal preparations,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic borates and chlorine-based compounds and heavy metals and herbal preparations > sodium perborate",sodium perborate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic cresols",antiseptic cresols,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic cresols > amylmetacresol",amylmetacresol,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic guanidines",antiseptic guanidines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic guanidines > chlorhexidine gluconate",chlorhexidine gluconate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic guanidines > chlorhexidine",chlorhexidine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic guanidines > chlorhexidine digluconate",chlorhexidine digluconate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic halogens",antiseptic halogens,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic halogens > iodine",iodine,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic halogens > iodoform",iodoform,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quaternary ammonium compounds",antiseptic quaternary ammonium compounds,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quaternary ammonium compounds > benzalkonium chloride",benzalkonium chloride,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quaternary ammonium compounds > cetrimonium",cetrimonium,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quaternary ammonium compounds > oxyquinoline",oxyquinoline,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quaternary ammonium compounds > acetone or alcohol based antiseptics",acetone or alcohol based antiseptics,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quaternary ammonium compounds > cetrimonium bromide",cetrimonium bromide,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic imidazoles and ketones and lipids and nitrofurans",antiseptic imidazoles and ketones and lipids and nitrofurans,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic imidazoles and ketones and lipids and nitrofurans > nitrofural or nitrofurazone",nitrofural or nitrofurazone,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic organometallic compounds",antiseptic organometallic compounds,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic organometallic compounds > merbromin or mercurochrome",merbromin or mercurochrome,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic phenols",antiseptic phenols,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic phenols > chloroxylenol",chloroxylenol,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic phenols > phenol or phenolate sodium",phenol or phenolate sodium,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic pyrimidines and silvers and ureas and waters",antiseptic pyrimidines and silvers and ureas and waters,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic pyrimidines and silvers and ureas and waters > silver nitrate",silver nitrate,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic pyrimidines and silvers and ureas and waters > carbamide peroxide or hydrogen peroxide",carbamide peroxide or hydrogen peroxide,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic pyrimidines and silvers and ureas and waters > sterile water for irrigation",sterile water for irrigation,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quinolines",antiseptic quinolines,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic quinolines > clioquinol",clioquinol,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic sulfur compounds",antiseptic sulfur compounds,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > antiseptic sulfur compounds > sodium hypochlorite",sodium hypochlorite,
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > combination antiseptics, ceruminolytics, and disinfectants","combination antiseptics, ceruminolytics, and disinfectants",
"medical, laboratory & test equipment & supplies & pharmaceuticals > drugs and pharmaceutical products > antiseptics > combination antiseptics, ceruminolytics, and disinfectants > formaldehyde/isopropyl alcohol/sodium nitrite",formaldehyde/isopropyl alcohol/sodium nitrite,
"food, cleaning & service industry equipment & supplies","food, cleaning & service industry equipment & supplies",
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies",cleaning equipment and supplies,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal",water and wastewater treatment supply and disposal,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment",water treatment and supply equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > activated carbon equipment",activated carbon equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > ammonia removal equipment",ammonia removal equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > carbon filtration equipment",carbon filtration equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > bacterial removal equipment",bacterial removal equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > corrosion control equipment",corrosion control equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > grit chambers",grit chambers,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > desalination equipment",desalination equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > iron removal equipment",iron removal equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > mixers or agitators",mixers or agitators,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > oxygen generators",oxygen generators,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > water purification equipment",water purification equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > ultraviolet disinfection equipment",ultraviolet disinfection equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > ultrafiltration equipment",ultrafiltration equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > packaged water treatment systems",packaged water treatment systems,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > collection tanks",collection tanks,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > sludge or sewage composting equipment",sludge or sewage composting equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > dewatering equipment",dewatering equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > water treatment dryers",water treatment dryers,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > incinerators",incinerators,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > odor control equipment",odor control equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > septic tanks",septic tanks,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > settling tanks",settling tanks,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > sewage distributors",sewage distributors,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > sludge disposal equipment",sludge disposal equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > sludge collectors",sludge collectors,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > sludge conditioning equipment",sludge conditioning equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > sludge or sewage digesters",sludge or sewage digesters,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment and supply equipment > chlorine granules",chlorine granules,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables",water treatment consumables,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables > algaecides",algaecides,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables > bacterial removal chemicals",bacterial removal chemicals,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables > corrosion control chemicals",corrosion control chemicals,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables > microbiocides",microbiocides,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables > demulsifiers",demulsifiers,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > water and wastewater treatment supply and disposal > water treatment consumables > sludge bulking agent",sludge bulking agent,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment",industrial laundry and dry cleaning equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment",washing and drying equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment > laundry type combined washing or drying machines",laundry type combined washing or drying machines,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment > laundry type washing machines",laundry type washing machines,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment > clothes dryers",clothes dryers,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment > laundry drying stand",laundry drying stand,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment > laundry work table",laundry work table,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > washing and drying equipment > laundry wash tub or basin",laundry wash tub or basin,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > ironing equipment",ironing equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > industrial laundry and dry cleaning equipment > dry cleaning equipment",dry cleaning equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > janitorial equipment",janitorial equipment,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > janitorial equipment > cleaning and janitorial carts and accessories",cleaning and janitorial carts and accessories,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > janitorial equipment > cleaning and janitorial carts and accessories > cleaning or janitorial cart",cleaning or janitorial cart,
"food, cleaning & service industry equipment & supplies > cleaning equipment and supplies > janitorial equipment > cleaning and janitorial carts and accessories > cleaning or janitorial cart accessories",cleaning or janitorial cart accessories,
